family,param,value,xi,N,n_points,spacing,n_seeds,I_max,I_max_std,floor_fraction,floor_fraction_std,diameter,diameter_std,stress_flat,stress_flat_std,distortion_flat,distortion_flat_std,stress_hyp,stress_hyp_std,distortion_hyp,distortion_hyp_std,curvature_radius,curvature_radius_std,hyperbolic_advantage,hyperbolic_advantage_std,delta,delta_std,delta_rel,delta_rel_std,slope_log,slope_log_std,intercept_log,intercept_log_std,r2_log,r2_log_std,slope_lin,slope_lin_std,intercept_lin,intercept_lin_std,r2_lin,r2_lin_std,scatter,scatter_std,n_pairs,n_pairs_std
disordered_kitaev,W,0.0,nan,240,24,2,6,0.0372741646767607,0.0,0.0,0.0,6.348259160340613,0.0,0.10974759914994137,0.0,898240.979888941,1.1641532182693481e-10,0.060238860880106486,0.0,877982.554874156,1.1641532182693481e-10,1.367553139932739,0.0,0.04950873826983488,0.0,0.7397345625373357,0.0,0.11652557714698679,0.0,2.0260693904211746,4.440892098500626e-16,-1.2827658427150739,0.0,0.9990340619594061,0.0,0.14148271865392337,0.0,1.4699663811668937,0.0,0.8275923105849373,0.0,0.041097552562246,0.0,276.0,0.0
disordered_kitaev,W,0.05,nan,240,24,2,6,0.04107222337843066,0.0009959593786754977,0.0,0.0,6.548086931204582,0.09338124989096849,0.11144806797835229,0.0014326501471572444,100.44052395525381,103.66091727332854,0.05578992630288515,0.0015805246916017516,95.531740530555,97.35990383819271,1.3340392898762625,0.022740232596537315,0.05565814167546715,0.0013550008063716696,0.7844785733001215,0.01676939765120589,0.11983098330562196,0.0032289902584213383,2.0387112266057943,0.022928645710196004,-1.2118224349713025,0.02586641545998584,0.9982972119984278,0.0007647727217576106,0.14285028428214355,0.002023956919820427,1.5500061693928482,0.02039016723240616,0.8325848626698477,0.00637954797267145,0.03247250734699223,0.006882768612928291,276.0,0.0
disordered_kitaev,W,0.1,nan,240,24,2,6,0.045525790542637445,0.0021748260403307877,0.0,0.0,6.828944776424051,0.12985272688600696,0.11490636024142066,0.002667933640951131,74.66650176363179,112.44472756480555,0.05341245143998454,0.003198239441616574,69.05612959019793,102.2371551320551,1.2784990485818841,0.03331044580763346,0.06149390880143613,0.0019897521528335544,0.841710703004594,0.03883988122009793,0.1232467966359941,0.00493808101123704,2.0494480807544244,0.047989174910217966,-1.1381425321100995,0.046941115344856815,0.9938503855745849,0.00326165771235151,0.14448856563697818,0.0042795492425259625,1.6234651903218298,0.029916473708622746,0.8389816408079174,0.01266264440507518,0.04511140513729448,0.009068093406288932,276.0,0.0
disordered_kitaev,W,0.2,nan,240,24,2,6,0.056146788977762374,0.004822618416650894,0.0,0.0,7.550356128637863,0.4047998034462501,0.12372041949669059,0.007843534693277055,54.551301259629135,86.72482415605572,0.06056349761430219,0.009779123558894612,42.18445411380167,61.416346859291586,1.1808666458324588,0.07629589502438702,0.0631569218823884,0.006823736142147906,1.1760991550554525,0.22547847164394533,0.1562220194360293,0.030933437990398313,2.0835293644207273,0.10441908105560012,-0.9950657712583192,0.11152076746665636,0.960571055207886,0.014069443764652365,0.1489992285123011,0.009459927075446656,1.7773345689642925,0.05323733204958158,0.8334835516851768,0.023954522010574717,0.0814906549618153,0.010776386499636118,276.0,0.0
disordered_kitaev,W,0.3,nan,240,24,2,6,0.06888996273518287,0.008143999340318394,0.0,0.0,8.595990140997587,0.7027114299522972,0.1320574709720756,0.013073466113270928,29.910606858346856,34.474405131746025,0.07856807007408716,0.019270426735726418,23.117889956390872,24.16264085486629,1.1183163045047873,0.14807254670265105,0.053489400897988454,0.009335699982841741,1.7361055119840099,0.5885181367397339,0.20180198373164396,0.06574049005853949,2.1590628656524333,0.16611798143651613,-0.8819502804120188,0.20249027044049234,0.902321092478667,0.03196756091903946,0.15646309206083628,0.01489572806218096,1.9565862431774514,0.11680796198368344,0.8027557205984999,0.03622053523198395,0.11692690354403223,0.013910598764318528,276.0,0.0
disordered_kitaev,W,0.4,nan,240,24,2,6,0.08384996041035316,0.0121797598327535,0.0,0.0,9.810266904179946,1.0278674176545053,0.14140198750093994,0.01965910025217678,25.3464128074081,25.901024096584337,0.09598678272396405,0.024849893713043594,20.933309025193967,21.702366055666044,1.1185154405704132,0.1963725091165192,0.04541520477697586,0.010383919808027806,2.3992837010690806,0.921614281763513,0.24316324111115817,0.08427640043697225,2.275986028903037,0.24080628729623005,-0.7920532682661086,0.3044625269249384,0.8371859721217539,0.04889578720494565,0.16662348233574897,0.02091426569759145,2.1720831064740107,0.20449885295371303,0.7591730387389207,0.051085391197051924,0.14757953588427683,0.017550477548392666,276.0,0.0
disordered_kitaev,W,0.5,nan,240,24,2,6,0.10092491070394487,0.016873604894011428,0.0,0.0,11.122625415682945,1.39911148411011,0.1510745518121831,0.025366789199432818,19.15918418246635,18.142339321465904,0.11111162320959549,0.029327344018549785,15.772816391429927,16.906592510124614,1.1642825888873591,0.26931604910160917,0.03996292860258761,0.011359818107910886,3.1480405328566405,1.2334122599013064,0.28088271877769094,0.09398773353347428,2.434466638208146,0.3384539432628782,-0.723747793671088,0.41800507715600976,0.7748715238023904,0.05951237293498327,0.179434133498918,0.028298250852024018,2.4266464339843212,0.30905391520021236,0.7118783632927818,0.06412315834974486,0.17386716175445716,0.020009975687934337,276.0,0.0
disordered_kitaev,W,0.7,nan,240,24,2,6,0.14188523247254056,0.029152925357202167,0.0,0.0,14.357702337431071,2.528527912231401,0.16589682342126136,0.03359721133932381,25.881017802817208,30.260839007204662,0.13810314084311728,0.03718100349145476,14.995034862288184,14.321301095269387,1.3724116158148802,0.5719424138525159,0.02779368257814406,0.01421240925189685,4.782019291050001,1.9760875683087387,0.33180069282903296,0.10842097547002374,2.9317807396479707,0.612378485899362,-0.700512883660918,0.6646435086143003,0.6740002360481087,0.06366079033569595,0.21774908409821858,0.04843602927758357,3.065777949768288,0.5592871798558837,0.6296678744119252,0.08039185109469842,0.21584087490141154,0.02039261211956023,276.0,0.0
disordered_kitaev,W,0.9,nan,240,24,2,6,0.1874388646246344,0.048078756048644526,0.0,0.0,19.95144089487984,4.386498607942603,0.17184676507165922,0.042201480157197914,84.04556830807174,146.90688364899577,0.15586066415649075,0.04344827778158655,56.14414178784268,83.75168148574181,13.718294156202214,240.6901988844095,0.015986100915168514,0.01425320956591068,7.151316790085107,2.8896552947664103,0.3625558312718687,0.12612366701928077,3.9647325369181234,1.090660175311462,-1.101820602616068,1.081925453000643,0.6088267012701775,0.07492420944905775,0.29743078053329325,0.08509628507320134,3.942071786237946,0.9299749889793248,0.5815697374968168,0.10883835926568862,0.2519556177670413,0.018999476784664036,276.0,0.0
