label,lam,L,m,n_max,site,T,dt,chi_max,chi,trunc_err,E0,gap_dmrg,gap_dmrg_overlap_with_ground,omega_1,gap_check_dev,weight_min,weight_at_k1,gamma_max_abs,gamma_over_gap_max,fwhm_ratio_max,fwhm_over_gap_max,resid_max,max_dev_from_free,max_dev_from_hartree,rms_dev_from_hartree,time_s
archived_lattice,0.0,16,0.5,6,8,10.0,0.1,32,32,3.130206761114323e-08,11.283713962118508,0.5329691610351244,9.365303684186944e-16,0.5329687109234712,-4.5011165317188073e-07,0.9999999999999998,1.0,5.195700627043157e-07,9.748603474377704e-07,1.00132625994695,2.2251798321805,2.02738944927424e-06,1.7319911957969225e-06,1.7319911957969225e-06,9.676271138504804e-07,962.246367931366
archived_lattice,1.0,16,0.5,6,8,10.0,0.1,32,32,3.577662488691729e-07,11.604743010106933,0.6880308745019637,9.608400892249917e-19,0.6881926270536526,0.00016175255168893177,0.999493120411534,0.999954685695297,0.0002345454603576545,0.0003408136779404481,1.0013262599469497,1.7232838308767415,0.0002096109205836138,0.15522564812137718,0.0034103327953990403,0.0012797727395518022,959.0846216678619
archived_lattice,4.0,16,0.5,6,8,10.0,0.1,32,32,2.3539346313479243e-06,12.330630748310826,0.9553616220750936,3.68545560332214e-16,0.955633104775778,0.00027148270068444447,0.9986300721767082,0.9994199266532019,9.80177731848482e-05,0.000102568415320696,1.0013262599469495,1.2410110332128028,0.00016767215923184763,0.4226661258435026,0.015099603488933022,0.009092393942719709,952.9901020526886
