lam,tau0,L,E_min,E_free_exact,E_hartree_exact,E_hartree_by_keff_pipeline,E_keff,mu2_eff,J_eff,keff_misfit_max,J_unconstrained_min,ratio_exact_over_hartree,ratio_exact_over_keff,control_lam0,ratio_hartree_normalized,ratio_keff_normalized,residual_hartree_normalized,residual_keff_normalized,E_keff_over_E_hartree,H_frac_quartic,H_audit_rel,control_ok
1.0,0.75,16,-0.015100750884612824,-0.02265365013409959,-0.015730674218318197,-0.01573067421831975,-0.015872527265804237,0.439460288434029,"[0.9999141878765256, 0.0, 0.0, 4.4748010504914286e-05]",0.0001031693111663845,-5.4077680565349706e-05,0.9599557320326528,0.9513765912468062,1.0127389994556206,0.9478806805590182,0.9394094547145921,0.052119319440981804,0.06059054528540786,1.009017607606472,-0.08731001045344963,,True
4.0,0.375,16,-0.023510535957683765,-0.03768350017899319,-0.02551082521120407,-0.025510825211204735,-0.02591606133409674,0.8790659669074229,"[0.9989982297749251, 0.0, 1.8824301711818457e-06, 8.610007204479237e-06]",7.530346919715214e-05,-5.503678886795015e-05,0.9215905703966879,0.9071801326057166,0.9886695591481608,0.9321522665173708,0.9175766809158608,0.06784773348262918,0.08242331908413925,1.0158848692481612,-0.13460372479507915,-0.001872189073037429,True
4.0,0.5,16,-0.01801107795378387,-0.03392869565974699,-0.018874263937368796,-0.01887426393736935,-0.019324483923935487,0.8790659669074229,"[0.9989982297749251, 0.0, 1.8824301711818457e-06, 8.610007204479237e-06]",7.530346919715214e-05,-5.503678886795015e-05,0.9542665088053622,0.9320340985393758,1.001114327666417,0.9532043268522025,0.9309966632002299,0.046795673147797534,0.06900333679977011,1.0238536447334143,-0.10437945442028908,-0.012449498449812314,True
4.0,0.75,16,-0.006565878279922499,-0.02265365013409959,-0.0075215105970971585,-0.007521510597100711,-0.007861351024560204,0.8790659669074229,"[0.9989982297749251, 0.0, 1.8824301711818457e-06, 8.610007204479237e-06]",7.530346919715214e-05,-5.503678886795015e-05,0.8729467565274088,0.8352099097737238,1.0127389994556206,0.8619661699575561,0.8247040058916223,0.13803383004244385,0.1752959941083777,1.045182470073791,-0.09678699413603369,,True
4.0,1.0,16,-0.0033385464952844224,-0.013825346937199834,-0.0025028922022463096,-0.0025028922022456435,-0.002681845458764487,0.8790659669074229,"[0.9989982297749251, 0.0, 1.8824301711818457e-06, 8.610007204479237e-06]",7.530346919715214e-05,-5.503678886795015e-05,1.3338754630695342,1.2448690823603514,1.0850833329512704,1.2292838923639027,1.1472566618219882,-0.22928389236390267,-0.14725666182198816,1.0714985872574014,0.05400491449568778,0.03438803527042906,False
4.0,1.5,16,-0.0035380695758759906,-0.00439770573455478,-0.00017753410127330227,-0.0001775341012724141,-0.00020276208725134026,0.8790659669074229,"[0.9989982297749251, 0.0, 1.8824301711818457e-06, 8.610007204479237e-06]",7.530346919715214e-05,-5.503678886795015e-05,19.928957594627757,17.449364542643828,1.4099274381466256,14.134739884787775,12.37607274710628,-13.134739884787775,-11.37607274710628,1.142102197814949,0.10033615895575872,1.371240041806309,False
