E_min,E_star,E_ref,E_ref_static,ref_consistency,E_free_exact,E_hartree_exact,mu_H2,bound_2d_flanagan,ratio_exact_over_free_exact,ratio_exact_over_hartree_exact,ratio_exact_over_bound2d,n_max,L,m,lam,tau0,dt,order,n_steps,chi_op_allowed,chi_op,chi_acc,chi_mpo,weight_decay,window_pad,trunc_op_weighted,trunc_acc,trunc_real,norm_ratio,h_ref_drift,dmrg_sweeps,dmrg_delta_E,dmrg_chi,dmrg_trunc,dmrg_real,mpo_variance,time_operator_s,time_dmrg_s,route,E_vac,gs_chi,svd_dense_limit,time_gs_s,time_s,tag,axis,section,threads
-0.006565878279922499,1.0162797684930054,1.0228456467729279,1.0217569753173,0.0010886714556279653,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.2898375423410975,0.8729467565274088,0.10473944617642968,6,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,0.00012469946310242588,4.388125890809459e-06,2.7234825942236922e-08,0.846477723084281,0.0035295031909219343,9,7.363887277733738e-12,12,6.464590912525012e-08,True,1.0914304664488839e-06,24.921442985534668,185.86224794387817,mpo,12.330630748310826,16,600.0,1.3228790760040283,213.07435011863708,lam4_nmax6,fock,S5f,2
-0.006808933623558611,1.0167764225325193,1.023585356156078,1.0217349103578566,0.0018504457982213562,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.300566733539749,0.9052614545522865,0.10861668559472858,7,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,6.129138148917999e-05,4.945467328724647e-06,1.2735239174312977e-07,0.835920900904783,0.004848138959814063,9,1.0614176204626347e-11,12,1.1058442530295504e-06,True,3.3491057216394893e-07,45.95378112792969,277.79878997802734,mpo,12.330394066435701,16,600.0,1.3986973762512207,327.07670307159424,lam4_nmax7,fock,S5f,2
-0.007176968625852931,1.0207482148096958,1.0279251834355487,1.0217138140238817,0.006211369411667,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.31681290138094526,0.9541924502004691,0.11448761110848987,8,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,3.6426916780428184e-05,4.49803344488512e-06,1.3241607857137487e-07,0.820221133314925,0.01140112379419489,9,3.7384539908202896e-11,12,1.6018221551234094e-06,True,5.597815857516508e-07,94.29658508300781,439.79502606391907,mpo,12.330136252387955,16,600.0,1.6696999073028564,538.0657286643982,lam4_nmax8,fock,S5f,2
-0.007514084085554096,1.0214823933584602,1.0289964774440143,1.0217086866811367,0.007287790762877666,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.3316941879597346,0.9990126303157867,0.11986530546121389,9,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,2.717993822397801e-05,4.260629029291988e-06,2.0685618730318382e-07,0.804122719697337,0.010196350554624534,9,3.375077994860476e-14,12,1.7261732717881106e-05,True,3.4943692717170904e-07,131.39610981941223,553.4227201938629,mpo,12.330079451414706,16,600.0,1.8758671283721924,689.7205510139465,lam4_nmax9,fock,S5f,2
-0.0074139604083762745,1.0200134724312615,1.0274274328396378,1.021708087973695,0.0057193448659427215,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.3272744288222387,0.9857009855490476,0.11826812408658804,10,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,2.1322992334867134e-05,4.267779864097064e-06,2.0865922088625597e-07,0.792084607017773,0.0025164785904217,9,1.993294418412006e-12,12,1.6684549554435594e-06,True,4.5125797432099546e-07,222.36394882202148,670.4404230117798,mpo,12.330072111835177,16,600.0,2.1496849060058594,898.2093229293823,lam4_nmax10,fock,S5f,4
-0.007340688656605865,1.0183057354804526,1.0256464241370584,1.0217078296996445,0.003938594437413956,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.3240399941357015,0.975959358408525,0.11709928689929554,11,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,1.6789596727668565e-05,3.973727199938577e-06,2.949670496783693e-07,0.7606563463404906,0.0049462212849396,9,9.58928492167388e-11,12,8.739628631153058e-06,True,2.607970661649972e-07,333.74216294288635,887.4860918521881,mpo,12.330069135506255,16,600.0,2.738326072692871,1227.5835950374603,lam4_nmax11,fock,S5f,4
-0.007469256792491219,1.0099887244899204,1.0174579812824116,1.0217076694975042,0.00424968821509264,-0.02265365013409959,-0.0075215105970971585,0.9087036615929707,-0.06268773150530625,0.32971537691614916,0.9930527513148614,0.1191502166872792,12,16,0.5,4.0,0.75,0.375,4,8,16,16,32,64,0.25,2,1.857786837559258e-05,4.195366504398374e-06,2.841268930368559e-07,0.7248021428729118,0.01010935002094926,9,5.395239810468411e-12,12,4.986070860022986e-07,True,1.8136546064972947e-07,532.2077670097351,1145.730670928955,mpo,12.330067412740581,16,600.0,3.662692070007324,1688.8132741451263,lam4_nmax12,fock,S5f,4
